School,Test,# tested,% proficient,SchoolName,Address,ZipCode,LATITUDE,LONGITUDE,COUNTA of Level,Matched Score,Matched School,PSS_SCHOOL_ID,PSS_INST,LoGrade,HiGrade,PSS_ADDRESS,PSS_CITY,PSS_COUNTY_NO,PSS_COUNTY_FIPS,PSS_STABB,PSS_STATE_CODE,PSS_ZIP5,PSS_PHONE,DAYS PER SCHOOL YEAR,DAY HOURS,PSS_LIBRARY,PSS_ENROLL_UG,PSS_ENROLL_PK,PSS_ENROLL_K,PSS_ENROLL_T,PSS_RACE_ AMERICAN_INDIAN,PSS_RACE_ASIAN/PACIFIC,PSS_RACE_HISPANIC,PSS_RACE_BLACK,PSS_RACE_WHITE,PSS_RACE_PACIFIC,PSS_RACE_MULTICULTURAL,PSS_FULLTIME_TEACH,PSS_COEDUCATION,PSS_LEVEL,PSS_RELIG,PSS_INDIAN_PCT,PSS_ASIAN_PCT,PSS_HISP_PCT,PSS_BLACK_PCT,PSS_WHITE_PCT,PSS_PACISL_PCT,PSS_TWOMORE_PCT,PSS_STUDENT_TEACHER_RATIO,PSS_ORIENT,PSS_COUNTY_NAME,Matched Address,Matched School Name
bnos bais yaakov-far rockaway,Grade 4 ELA,95,61.05%,BNOS BAIS YAAKOV OF FAR ROCKAWAY,613 BEACH    9 ST,11691.0,40.60138814,-73.7453002,1,88,,BB170241,BNOS BAIS YAAKOV-FAR ROCKAWAY,2,17,613 BEACH 9TH ST,FAR ROCKAWAY,36081,81,NY,36,11691,7183376000,180.0,8.5,Yes,,162.0,115.0,1391.0,0.0,0.0,0.0,0.0,1229.0,0.0,0.0,120.0,2,3,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,10.24,18,QUEENS,,bnos bais yaakov-far rockaway
bnos bais yaakov-far rockaway,Grade 5 Math,79,45.57%,BNOS BAIS YAAKOV OF FAR ROCKAWAY,613 BEACH    9 ST,11691.0,40.60138814,-73.7453002,1,88,,BB170241,BNOS BAIS YAAKOV-FAR ROCKAWAY,2,17,613 BEACH 9TH ST,FAR ROCKAWAY,36081,81,NY,36,11691,7183376000,180.0,8.5,Yes,,162.0,115.0,1391.0,0.0,0.0,0.0,0.0,1229.0,0.0,0.0,120.0,2,3,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,10.24,18,QUEENS,,bnos bais yaakov-far rockaway
bnos bais yaakov-far rockaway,Grade 7 ELA,96,71.88%,BNOS BAIS YAAKOV OF FAR ROCKAWAY,613 BEACH    9 ST,11691.0,40.60138814,-73.7453002,1,88,,BB170241,BNOS BAIS YAAKOV-FAR ROCKAWAY,2,17,613 BEACH 9TH ST,FAR ROCKAWAY,36081,81,NY,36,11691,7183376000,180.0,8.5,Yes,,162.0,115.0,1391.0,0.0,0.0,0.0,0.0,1229.0,0.0,0.0,120.0,2,3,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,10.24,18,QUEENS,,bnos bais yaakov-far rockaway
gan yisroel,Grade 3 ELA,31,9.68%,GAN YISROEL,1581 52 ST,11219.0,40.62972527,-73.98786629,1,86,,BB121551,GAN YISROEL,2,13,13 CHURCH AVE,BROOKLYN,36047,47,NY,36,11218,7188539853,200.0,7.0,No,,26.0,25.0,251.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,20.0,1,1,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11.25,18,KINGS,,gan yisroel
gan yisroel,Grade 3 Math,31,9.68%,GAN YISROEL,1581 52 ST,11219.0,40.62972527,-73.98786629,1,86,,BB121551,GAN YISROEL,2,13,13 CHURCH AVE,BROOKLYN,36047,47,NY,36,11218,7188539853,200.0,7.0,No,,26.0,25.0,251.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,20.0,1,1,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11.25,18,KINGS,,gan yisroel
gan yisroel,Grade 4 ELA,6,0.00%,GAN YISROEL,1581 52 ST,11219.0,40.62972527,-73.98786629,1,86,,BB121551,GAN YISROEL,2,13,13 CHURCH AVE,BROOKLYN,36047,47,NY,36,11218,7188539853,200.0,7.0,No,,26.0,25.0,251.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,20.0,1,1,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11.25,18,KINGS,,gan yisroel
gan yisroel,Grade 4 ELA,38,2.63%,GAN YISROEL,1581 52 ST,11219.0,40.62972527,-73.98786629,1,86,,BB121551,GAN YISROEL,2,13,13 CHURCH AVE,BROOKLYN,36047,47,NY,36,11218,7188539853,200.0,7.0,No,,26.0,25.0,251.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,20.0,1,1,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11.25,18,KINGS,,gan yisroel
gan yisroel,Grade 4 Math,6,0.00%,GAN YISROEL,1581 52 ST,11219.0,40.62972527,-73.98786629,1,86,,BB121551,GAN YISROEL,2,13,13 CHURCH AVE,BROOKLYN,36047,47,NY,36,11218,7188539853,200.0,7.0,No,,26.0,25.0,251.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,20.0,1,1,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11.25,18,KINGS,,gan yisroel
gan yisroel,Grade 4 Math,37,5.41%,GAN YISROEL,1581 52 ST,11219.0,40.62972527,-73.98786629,1,86,,BB121551,GAN YISROEL,2,13,13 CHURCH AVE,BROOKLYN,36047,47,NY,36,11218,7188539853,200.0,7.0,No,,26.0,25.0,251.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,20.0,1,1,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11.25,18,KINGS,,gan yisroel
gan yisroel,Grade 5 ELA,8,0.00%,GAN YISROEL,1581 52 ST,11219.0,40.62972527,-73.98786629,1,86,,BB121551,GAN YISROEL,2,13,13 CHURCH AVE,BROOKLYN,36047,47,NY,36,11218,7188539853,200.0,7.0,No,,26.0,25.0,251.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,20.0,1,1,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11.25,18,KINGS,,gan yisroel
gan yisroel,Grade 5 ELA,37,10.81%,GAN YISROEL,1581 52 ST,11219.0,40.62972527,-73.98786629,1,86,,BB121551,GAN YISROEL,2,13,13 CHURCH AVE,BROOKLYN,36047,47,NY,36,11218,7188539853,200.0,7.0,No,,26.0,25.0,251.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,20.0,1,1,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11.25,18,KINGS,,gan yisroel
gan yisroel,Grade 5 Math,7,0.00%,GAN YISROEL,1581 52 ST,11219.0,40.62972527,-73.98786629,1,86,,BB121551,GAN YISROEL,2,13,13 CHURCH AVE,BROOKLYN,36047,47,NY,36,11218,7188539853,200.0,7.0,No,,26.0,25.0,251.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,20.0,1,1,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11.25,18,KINGS,,gan yisroel
gan yisroel,Grade 5 Math,37,0.00%,GAN YISROEL,1581 52 ST,11219.0,40.62972527,-73.98786629,1,86,,BB121551,GAN YISROEL,2,13,13 CHURCH AVE,BROOKLYN,36047,47,NY,36,11218,7188539853,200.0,7.0,No,,26.0,25.0,251.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,20.0,1,1,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11.25,18,KINGS,,gan yisroel
gan yisroel,Grade 6 ELA,2,0.00%,GAN YISROEL,1581 52 ST,11219.0,40.62972527,-73.98786629,1,86,,BB121551,GAN YISROEL,2,13,13 CHURCH AVE,BROOKLYN,36047,47,NY,36,11218,7188539853,200.0,7.0,No,,26.0,25.0,251.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,20.0,1,1,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11.25,18,KINGS,,gan yisroel
gan yisroel,Grade 6 ELA,45,0.00%,GAN YISROEL,1581 52 ST,11219.0,40.62972527,-73.98786629,1,86,,BB121551,GAN YISROEL,2,13,13 CHURCH AVE,BROOKLYN,36047,47,NY,36,11218,7188539853,200.0,7.0,No,,26.0,25.0,251.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,20.0,1,1,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11.25,18,KINGS,,gan yisroel
gan yisroel,Grade 6 Math,2,0.00%,GAN YISROEL,1581 52 ST,11219.0,40.62972527,-73.98786629,1,86,,BB121551,GAN YISROEL,2,13,13 CHURCH AVE,BROOKLYN,36047,47,NY,36,11218,7188539853,200.0,7.0,No,,26.0,25.0,251.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,20.0,1,1,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11.25,18,KINGS,,gan yisroel
gan yisroel,Grade 6 Math,45,4.44%,GAN YISROEL,1581 52 ST,11219.0,40.62972527,-73.98786629,1,86,,BB121551,GAN YISROEL,2,13,13 CHURCH AVE,BROOKLYN,36047,47,NY,36,11218,7188539853,200.0,7.0,No,,26.0,25.0,251.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,20.0,1,1,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11.25,18,KINGS,,gan yisroel
gan yisroel,Grade 7 ELA,7,0.00%,GAN YISROEL,1581 52 ST,11219.0,40.62972527,-73.98786629,1,86,,BB121551,GAN YISROEL,2,13,13 CHURCH AVE,BROOKLYN,36047,47,NY,36,11218,7188539853,200.0,7.0,No,,26.0,25.0,251.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,20.0,1,1,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11.25,18,KINGS,,gan yisroel
gan yisroel,Grade 7 ELA,34,2.94%,GAN YISROEL,1581 52 ST,11219.0,40.62972527,-73.98786629,1,86,,BB121551,GAN YISROEL,2,13,13 CHURCH AVE,BROOKLYN,36047,47,NY,36,11218,7188539853,200.0,7.0,No,,26.0,25.0,251.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,20.0,1,1,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11.25,18,KINGS,,gan yisroel
gan yisroel,Grade 7 Math,7,0.00%,GAN YISROEL,1581 52 ST,11219.0,40.62972527,-73.98786629,1,86,,BB121551,GAN YISROEL,2,13,13 CHURCH AVE,BROOKLYN,36047,47,NY,36,11218,7188539853,200.0,7.0,No,,26.0,25.0,251.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,20.0,1,1,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11.25,18,KINGS,,gan yisroel
gan yisroel,Grade 7 Math,34,14.71%,GAN YISROEL,1581 52 ST,11219.0,40.62972527,-73.98786629,1,86,,BB121551,GAN YISROEL,2,13,13 CHURCH AVE,BROOKLYN,36047,47,NY,36,11218,7188539853,200.0,7.0,No,,26.0,25.0,251.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,20.0,1,1,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11.25,18,KINGS,,gan yisroel
gan yisroel,Grade 8 ELA,30,3.33%,GAN YISROEL,1581 52 ST,11219.0,40.62972527,-73.98786629,1,86,,BB121551,GAN YISROEL,2,13,13 CHURCH AVE,BROOKLYN,36047,47,NY,36,11218,7188539853,200.0,7.0,No,,26.0,25.0,251.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,20.0,1,1,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11.25,18,KINGS,,gan yisroel
gan yisroel,Grade 8 Math,30,0.00%,GAN YISROEL,1581 52 ST,11219.0,40.62972527,-73.98786629,1,86,,BB121551,GAN YISROEL,2,13,13 CHURCH AVE,BROOKLYN,36047,47,NY,36,11218,7188539853,200.0,7.0,No,,26.0,25.0,251.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,20.0,1,1,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11.25,18,KINGS,,gan yisroel
immaculate conception school,Grade 4 ELA,5,0.00%,IMMACULATE CONCEPTION SCHOOL,378 E  151 ST,10455.0,40.8177158,-73.91795548,2,86,,00925241,IMMACULATE CONCEPTION SCHOOL,2,13,179-14 DALNY RD,JAMAICA,36081,81,NY,36,11432,7187695933,180.0,7.0,Yes,,10.0,16.0,300.0,,,,,,,,21.3,1,1,1,,,,,,,,13.61,1,QUEENS,,immaculate conception school
immaculate conception school,Grade 4 ELA,5,0.00%,IMMACULATE CONCEPTION SCHOOL,378 E  151 ST,10455.0,40.8177158,-73.91795548,2,86,,00920083,IMMACULATE CONCEPTION SCHOOL,2,13,419 E 13TH ST,NEW YORK,36061,61,NY,36,10009,2124752590,180.0,7.0,Yes,,48.0,9.0,160.0,0.0,6.0,56.0,13.0,33.0,0.0,4.0,10.8,1,1,1,0.0,5.35,50.0,11.6,29.46,0.0,3.57,10.37,1,NEW YORK,,immaculate conception school
immaculate conception school,Grade 4 ELA,5,0.00%,IMMACULATE CONCEPTION SCHOOL,378 E  151 ST,10455.0,40.8177158,-73.91795548,2,86,,A2102638,IMMACULATE CONCEPTION SCHOOL,2,13,760 E GUN HILL RD,BRONX,36005,5,NY,36,10467,7185473346,180.0,7.0,No,,90.0,23.0,258.0,1.0,3.0,50.0,91.0,22.0,0.0,1.0,10.9,1,1,1,0.59,1.78,29.76,54.16,13.09,0.0,0.59,15.41,1,BRONX,,immaculate conception school
immaculate conception school,Grade 4 Math,4,0.00%,IMMACULATE CONCEPTION SCHOOL,378 E  151 ST,10455.0,40.8177158,-73.91795548,2,86,,00925241,IMMACULATE CONCEPTION SCHOOL,2,13,179-14 DALNY RD,JAMAICA,36081,81,NY,36,11432,7187695933,180.0,7.0,Yes,,10.0,16.0,300.0,,,,,,,,21.3,1,1,1,,,,,,,,13.61,1,QUEENS,,immaculate conception school
immaculate conception school,Grade 4 Math,4,0.00%,IMMACULATE CONCEPTION SCHOOL,378 E  151 ST,10455.0,40.8177158,-73.91795548,2,86,,00920083,IMMACULATE CONCEPTION SCHOOL,2,13,419 E 13TH ST,NEW YORK,36061,61,NY,36,10009,2124752590,180.0,7.0,Yes,,48.0,9.0,160.0,0.0,6.0,56.0,13.0,33.0,0.0,4.0,10.8,1,1,1,0.0,5.35,50.0,11.6,29.46,0.0,3.57,10.37,1,NEW YORK,,immaculate conception school
immaculate conception school,Grade 4 Math,4,0.00%,IMMACULATE CONCEPTION SCHOOL,378 E  151 ST,10455.0,40.8177158,-73.91795548,2,86,,A2102638,IMMACULATE CONCEPTION SCHOOL,2,13,760 E GUN HILL RD,BRONX,36005,5,NY,36,10467,7185473346,180.0,7.0,No,,90.0,23.0,258.0,1.0,3.0,50.0,91.0,22.0,0.0,1.0,10.9,1,1,1,0.59,1.78,29.76,54.16,13.09,0.0,0.59,15.41,1,BRONX,,immaculate conception school
incarnation school,Grade 3 ELA,12,25.00%,INCARNATION SCHOOL,570 W  175 ST,10033.0,40.84511695,-73.93586323,1,89,,00920072,INCARNATION SCHOOL,2,13,570 W 175TH ST,NEW YORK,36061,61,NY,36,10033,2127951030,180.0,7.0,Yes,,115.0,14.0,279.0,0.0,0.0,161.0,1.0,1.0,1.0,0.0,19.0,1,1,1,0.0,0.0,98.17,0.6,0.6,0.6,0.0,8.63,1,NEW YORK,,incarnation school
incarnation school,Grade 3 Math,12,25.00%,INCARNATION SCHOOL,570 W  175 ST,10033.0,40.84511695,-73.93586323,1,89,,00920072,INCARNATION SCHOOL,2,13,570 W 175TH ST,NEW YORK,36061,61,NY,36,10033,2127951030,180.0,7.0,Yes,,115.0,14.0,279.0,0.0,0.0,161.0,1.0,1.0,1.0,0.0,19.0,1,1,1,0.0,0.0,98.17,0.6,0.6,0.6,0.0,8.63,1,NEW YORK,,incarnation school
incarnation school,Grade 4 ELA,22,45.45%,INCARNATION SCHOOL,570 W  175 ST,10033.0,40.84511695,-73.93586323,1,89,,00920072,INCARNATION SCHOOL,2,13,570 W 175TH ST,NEW YORK,36061,61,NY,36,10033,2127951030,180.0,7.0,Yes,,115.0,14.0,279.0,0.0,0.0,161.0,1.0,1.0,1.0,0.0,19.0,1,1,1,0.0,0.0,98.17,0.6,0.6,0.6,0.0,8.63,1,NEW YORK,,incarnation school
incarnation school,Grade 4 Math,22,22.73%,INCARNATION SCHOOL,570 W  175 ST,10033.0,40.84511695,-73.93586323,1,89,,00920072,INCARNATION SCHOOL,2,13,570 W 175TH ST,NEW YORK,36061,61,NY,36,10033,2127951030,180.0,7.0,Yes,,115.0,14.0,279.0,0.0,0.0,161.0,1.0,1.0,1.0,0.0,19.0,1,1,1,0.0,0.0,98.17,0.6,0.6,0.6,0.0,8.63,1,NEW YORK,,incarnation school
incarnation school,Grade 5 ELA,21,19.05%,INCARNATION SCHOOL,570 W  175 ST,10033.0,40.84511695,-73.93586323,1,89,,00920072,INCARNATION SCHOOL,2,13,570 W 175TH ST,NEW YORK,36061,61,NY,36,10033,2127951030,180.0,7.0,Yes,,115.0,14.0,279.0,0.0,0.0,161.0,1.0,1.0,1.0,0.0,19.0,1,1,1,0.0,0.0,98.17,0.6,0.6,0.6,0.0,8.63,1,NEW YORK,,incarnation school
incarnation school,Grade 5 Math,21,4.76%,INCARNATION SCHOOL,570 W  175 ST,10033.0,40.84511695,-73.93586323,1,89,,00920072,INCARNATION SCHOOL,2,13,570 W 175TH ST,NEW YORK,36061,61,NY,36,10033,2127951030,180.0,7.0,Yes,,115.0,14.0,279.0,0.0,0.0,161.0,1.0,1.0,1.0,0.0,19.0,1,1,1,0.0,0.0,98.17,0.6,0.6,0.6,0.0,8.63,1,NEW YORK,,incarnation school
incarnation school,Grade 6 ELA,12,33.33%,INCARNATION SCHOOL,570 W  175 ST,10033.0,40.84511695,-73.93586323,1,89,,00920072,INCARNATION SCHOOL,2,13,570 W 175TH ST,NEW YORK,36061,61,NY,36,10033,2127951030,180.0,7.0,Yes,,115.0,14.0,279.0,0.0,0.0,161.0,1.0,1.0,1.0,0.0,19.0,1,1,1,0.0,0.0,98.17,0.6,0.6,0.6,0.0,8.63,1,NEW YORK,,incarnation school
incarnation school,Grade 6 Math,12,8.33%,INCARNATION SCHOOL,570 W  175 ST,10033.0,40.84511695,-73.93586323,1,89,,00920072,INCARNATION SCHOOL,2,13,570 W 175TH ST,NEW YORK,36061,61,NY,36,10033,2127951030,180.0,7.0,Yes,,115.0,14.0,279.0,0.0,0.0,161.0,1.0,1.0,1.0,0.0,19.0,1,1,1,0.0,0.0,98.17,0.6,0.6,0.6,0.0,8.63,1,NEW YORK,,incarnation school
incarnation school,Grade 7 ELA,26,46.15%,INCARNATION SCHOOL,570 W  175 ST,10033.0,40.84511695,-73.93586323,1,89,,00920072,INCARNATION SCHOOL,2,13,570 W 175TH ST,NEW YORK,36061,61,NY,36,10033,2127951030,180.0,7.0,Yes,,115.0,14.0,279.0,0.0,0.0,161.0,1.0,1.0,1.0,0.0,19.0,1,1,1,0.0,0.0,98.17,0.6,0.6,0.6,0.0,8.63,1,NEW YORK,,incarnation school
incarnation school,Grade 7 Math,26,26.92%,INCARNATION SCHOOL,570 W  175 ST,10033.0,40.84511695,-73.93586323,1,89,,00920072,INCARNATION SCHOOL,2,13,570 W 175TH ST,NEW YORK,36061,61,NY,36,10033,2127951030,180.0,7.0,Yes,,115.0,14.0,279.0,0.0,0.0,161.0,1.0,1.0,1.0,0.0,19.0,1,1,1,0.0,0.0,98.17,0.6,0.6,0.6,0.0,8.63,1,NEW YORK,,incarnation school
incarnation school,Grade 8 ELA,15,33.33%,INCARNATION SCHOOL,570 W  175 ST,10033.0,40.84511695,-73.93586323,1,89,,00920072,INCARNATION SCHOOL,2,13,570 W 175TH ST,NEW YORK,36061,61,NY,36,10033,2127951030,180.0,7.0,Yes,,115.0,14.0,279.0,0.0,0.0,161.0,1.0,1.0,1.0,0.0,19.0,1,1,1,0.0,0.0,98.17,0.6,0.6,0.6,0.0,8.63,1,NEW YORK,,incarnation school
incarnation school,Grade 8 Math,15,13.33%,INCARNATION SCHOOL,570 W  175 ST,10033.0,40.84511695,-73.93586323,1,89,,00920072,INCARNATION SCHOOL,2,13,570 W 175TH ST,NEW YORK,36061,61,NY,36,10033,2127951030,180.0,7.0,Yes,,115.0,14.0,279.0,0.0,0.0,161.0,1.0,1.0,1.0,0.0,19.0,1,1,1,0.0,0.0,98.17,0.6,0.6,0.6,0.0,8.63,1,NEW YORK,,incarnation school
nesivos bais yaakov,Grade 3 ELA,27,14.81%,NESIVOS BAIS YAAKOV,1228 36 ST,11218.0,40.64315529,-73.98606935,3,86,,A0509133,NESIVOS BAIS YAAKOV,14,17,622 FOSTER AVE,BROOKLYN,36047,47,NY,36,11219,7189720804,180.0,10.98,Yes,,,,91.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,10.0,3,2,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,9.1,18,KINGS,,nesivos bais yaakov
nesivos bais yaakov,Grade 3 ELA,27,14.81%,NESIVOS BAIS YAAKOV,1228 36 ST,11218.0,40.64315529,-73.98606935,3,86,,A2102691,NESIVOS BAIS YAAKOV,6,13,622 FOSTER AVE,BROOKLYN,36047,47,NY,36,11230,7189720804,176.0,8.5,Yes,,,,227.0,,,,,161.0,,,5.4,2,1,2,,,,,70.92,,,42.03,18,KINGS,,nesivos bais yaakov
nesivos bais yaakov,Grade 3 Math,27,3.70%,NESIVOS BAIS YAAKOV,1228 36 ST,11218.0,40.64315529,-73.98606935,3,86,,A0509133,NESIVOS BAIS YAAKOV,14,17,622 FOSTER AVE,BROOKLYN,36047,47,NY,36,11219,7189720804,180.0,10.98,Yes,,,,91.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,10.0,3,2,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,9.1,18,KINGS,,nesivos bais yaakov
nesivos bais yaakov,Grade 3 Math,27,3.70%,NESIVOS BAIS YAAKOV,1228 36 ST,11218.0,40.64315529,-73.98606935,3,86,,A2102691,NESIVOS BAIS YAAKOV,6,13,622 FOSTER AVE,BROOKLYN,36047,47,NY,36,11230,7189720804,176.0,8.5,Yes,,,,227.0,,,,,161.0,,,5.4,2,1,2,,,,,70.92,,,42.03,18,KINGS,,nesivos bais yaakov
nesivos bais yaakov,Grade 4 ELA,36,22.22%,NESIVOS BAIS YAAKOV,1228 36 ST,11218.0,40.64315529,-73.98606935,3,86,,A0509133,NESIVOS BAIS YAAKOV,14,17,622 FOSTER AVE,BROOKLYN,36047,47,NY,36,11219,7189720804,180.0,10.98,Yes,,,,91.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,10.0,3,2,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,9.1,18,KINGS,,nesivos bais yaakov
nesivos bais yaakov,Grade 4 ELA,36,22.22%,NESIVOS BAIS YAAKOV,1228 36 ST,11218.0,40.64315529,-73.98606935,3,86,,A2102691,NESIVOS BAIS YAAKOV,6,13,622 FOSTER AVE,BROOKLYN,36047,47,NY,36,11230,7189720804,176.0,8.5,Yes,,,,227.0,,,,,161.0,,,5.4,2,1,2,,,,,70.92,,,42.03,18,KINGS,,nesivos bais yaakov
nesivos bais yaakov,Grade 4 Math,36,11.11%,NESIVOS BAIS YAAKOV,1228 36 ST,11218.0,40.64315529,-73.98606935,3,86,,A0509133,NESIVOS BAIS YAAKOV,14,17,622 FOSTER AVE,BROOKLYN,36047,47,NY,36,11219,7189720804,180.0,10.98,Yes,,,,91.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,10.0,3,2,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,9.1,18,KINGS,,nesivos bais yaakov
nesivos bais yaakov,Grade 4 Math,36,11.11%,NESIVOS BAIS YAAKOV,1228 36 ST,11218.0,40.64315529,-73.98606935,3,86,,A2102691,NESIVOS BAIS YAAKOV,6,13,622 FOSTER AVE,BROOKLYN,36047,47,NY,36,11230,7189720804,176.0,8.5,Yes,,,,227.0,,,,,161.0,,,5.4,2,1,2,,,,,70.92,,,42.03,18,KINGS,,nesivos bais yaakov
nesivos bais yaakov,Grade 5 ELA,26,15.38%,NESIVOS BAIS YAAKOV,1228 36 ST,11218.0,40.64315529,-73.98606935,3,86,,A0509133,NESIVOS BAIS YAAKOV,14,17,622 FOSTER AVE,BROOKLYN,36047,47,NY,36,11219,7189720804,180.0,10.98,Yes,,,,91.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,10.0,3,2,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,9.1,18,KINGS,,nesivos bais yaakov
nesivos bais yaakov,Grade 5 ELA,26,15.38%,NESIVOS BAIS YAAKOV,1228 36 ST,11218.0,40.64315529,-73.98606935,3,86,,A2102691,NESIVOS BAIS YAAKOV,6,13,622 FOSTER AVE,BROOKLYN,36047,47,NY,36,11230,7189720804,176.0,8.5,Yes,,,,227.0,,,,,161.0,,,5.4,2,1,2,,,,,70.92,,,42.03,18,KINGS,,nesivos bais yaakov
nesivos bais yaakov,Grade 5 Math,26,19.23%,NESIVOS BAIS YAAKOV,1228 36 ST,11218.0,40.64315529,-73.98606935,3,86,,A0509133,NESIVOS BAIS YAAKOV,14,17,622 FOSTER AVE,BROOKLYN,36047,47,NY,36,11219,7189720804,180.0,10.98,Yes,,,,91.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,10.0,3,2,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,9.1,18,KINGS,,nesivos bais yaakov
nesivos bais yaakov,Grade 5 Math,26,19.23%,NESIVOS BAIS YAAKOV,1228 36 ST,11218.0,40.64315529,-73.98606935,3,86,,A2102691,NESIVOS BAIS YAAKOV,6,13,622 FOSTER AVE,BROOKLYN,36047,47,NY,36,11230,7189720804,176.0,8.5,Yes,,,,227.0,,,,,161.0,,,5.4,2,1,2,,,,,70.92,,,42.03,18,KINGS,,nesivos bais yaakov
nesivos bais yaakov,Grade 6 ELA,33,15.15%,NESIVOS BAIS YAAKOV,1228 36 ST,11218.0,40.64315529,-73.98606935,3,86,,A0509133,NESIVOS BAIS YAAKOV,14,17,622 FOSTER AVE,BROOKLYN,36047,47,NY,36,11219,7189720804,180.0,10.98,Yes,,,,91.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,10.0,3,2,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,9.1,18,KINGS,,nesivos bais yaakov
nesivos bais yaakov,Grade 6 ELA,33,15.15%,NESIVOS BAIS YAAKOV,1228 36 ST,11218.0,40.64315529,-73.98606935,3,86,,A2102691,NESIVOS BAIS YAAKOV,6,13,622 FOSTER AVE,BROOKLYN,36047,47,NY,36,11230,7189720804,176.0,8.5,Yes,,,,227.0,,,,,161.0,,,5.4,2,1,2,,,,,70.92,,,42.03,18,KINGS,,nesivos bais yaakov
nesivos bais yaakov,Grade 6 Math,33,9.09%,NESIVOS BAIS YAAKOV,1228 36 ST,11218.0,40.64315529,-73.98606935,3,86,,A0509133,NESIVOS BAIS YAAKOV,14,17,622 FOSTER AVE,BROOKLYN,36047,47,NY,36,11219,7189720804,180.0,10.98,Yes,,,,91.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,10.0,3,2,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,9.1,18,KINGS,,nesivos bais yaakov
nesivos bais yaakov,Grade 6 Math,33,9.09%,NESIVOS BAIS YAAKOV,1228 36 ST,11218.0,40.64315529,-73.98606935,3,86,,A2102691,NESIVOS BAIS YAAKOV,6,13,622 FOSTER AVE,BROOKLYN,36047,47,NY,36,11230,7189720804,176.0,8.5,Yes,,,,227.0,,,,,161.0,,,5.4,2,1,2,,,,,70.92,,,42.03,18,KINGS,,nesivos bais yaakov
